SMILES,E_0
FC(F)(F)C(F)(Cl)Cl,-2642.96613
OC(=O)C(F)F,-1794.92009
C[C@]12CC(=O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CCC2=O,-3544.74399
CCN1C=C(C(O)=O)C(=O)c2ccc(C)nc12,-2894.75073
CCCc1cc(F)ccc1O,-2015.20033
NC(=O)N(CCO)/N=C/c1oc(cc1)[N+]([O-])=O,-3334.33267
NC#N,-521.44342
OC(=O)c1ccccc1C(F)(F)F,-3038.57933
C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2CC[C@@]4(C)[C@H]3CC[C@@]4(O)C#C,-3547.78045
C[C@H](CCC(O)=O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,-4376.44786
C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@H]34)[C@@H]1CC[C@@H]2O,-3153.85433
C[C@H]1C[C@H]2OC(=O)[C@@H](C)[C@H]2[C@H](O)C3=C(C)C(=O)C[C@H]13,-3294.51558
CCC(=O)N(C1CCN(CC1)CCc2ccccc2)c3ccccc3,-3748.11793
CC(=O)NCc1c(I)c(NC(C)=O)c(I)c(C(O)=O)c1I,-3846.89312
CC[C@H](C)[C@@H](N)C(O)=O,-1690.31172
OC(=O)Cc1cc(O)ccc1O,-2272.31913
Nc1ncc2[nH]cnc2n1,-1611.70568
OC1CCOC1,-1189.93892
OC(=O)c1ccc(F)c(c1)[N+]([O-])=O,-2743.95669
Fc1cccc(CCl)c1,-1673.36867
CCC[C@H]1CCCCN1,-1399.00621
COCC(F)F,-1676.06444
NC(N)=NC#N,-1043.85388
Nc1cccnc1,-1067.23647
NC(=O)NCC(O)=O,-1708.93047
NC(=O)NCCC(O)=O,-1859.05747
CC1(C)C2CCC1(C)[C@@H](O)C2,-1767.22604
CC1(C)[C@H]2CC[C@@]1(C)C(=O)C2,
O[C@@]12CCO[C@@]1(Nc3ccccc23)[C@@H]4C[C@@H]5CCN4C[C@@H]5C=C,-3620.1979
CC[C@@]12CCCN3CC[C@@]4([C@@H](CC1)N(C(C)=O)c5c(OC)cccc45)[C@@H]23,-4070.64208
OC(=O)[C@@]1(O)c2ccccc2c3ccccc13,-2740.14625
CCC(=O)O[C@@](Cc1ccccc1)([C@H](C)CN(C)C)c2ccccc2,-3870.46187
CC12CCC(CC1)C(C)(C)O2,-1767.70975
ClCC[S](=O)(=O)CCCl,-1900.79273
CN=C(N)N,-898.78072
Nc1ccc(cc1)[S](=O)(=O)c2sc(N)nc2,-2729.36511
Cc1ccc(cc1)[S](=O)(=O)N(Cl)Cl,-2439.33749
CC(=O)C1CC(CC(O)=O)C1(C)C,-2331.19734
C[C@H](CCC(O)=O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,-4671.88781
C[C@]12CC[C@H]3C(=CCc4cc(O)ccc34)[C@@H]1CCC2=O,-3072.04129
Oc1ccc2c(OCC3(O)CC4=CC(=O)C(=CC4=C23)O)c1O,-3897.92824
C[C@H](CCC(=O)NCC(O)=O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C,-5735.09623
COc1cc(cc(OC)c1OC)[C@H]2[C@H]3[C@H](COC3=O)[C@@H](O)c4cc5OCOc5cc24,-5359.8749
[Cl-].Cc1cc2nc3c(C)c(N)ccc3[n+](c4ccccc4)c2cc1N,-3723.61467
CN1C(=O)N(C)c2ncn(CC(O)CO)c2C1=O,-3343.71684
C1Cc2c3ccc4ccccc4c3cc5cccc1c25,-2645.14165
Nc1cccc2cccc(N)c12,-1735.59379
CN(c1c(cc(cc1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O,-4207.63578
OC[C@H]1O[C@@H](O[C@@H]2OC=C[C@H]3[C@H](O)C=C(CO)[C@@H]23)[C@H](O)[C@@H](O)[C@@H]1O,-4796.85397
Oc1ccc(c(O)c1)C2=C(O)C(=O)c3c(O)cc(O)cc3O2,-4044.16796
Cc1cc(C)c(c(C)c1)C(O)=O,-1981.93225
Cc1cc(O)c(C(O)=O)c(O)c1,-2272.64035
[O-][N+](=O)C1C(=O)NC(=O)NC1=O,-2564.78514
C[C@H]1[C@@H]2CC[C@@]3(C)C=CC(=O)C(=C3[C@H]2OC1=O)C,-2971.39803
C[C@]12CC[C@H](O)C[C@@H]1CC[C@@H]3[C@@H]2CC[C@@]4(C)[C@H]3CCC4=O,-3331.25129
CN1C2CCC1[C@H]([C@@H](O)C2)C(O)=O,-2380.85855
CN1C(=O)N(C)c2nncnc2C1=O,-2475.08806
COc1ccc2C=CC(=O)Oc2c1CC=C(C)C,-2943.79626
CCC(C)c1cc(cc(c1OC(=O)C=C(C)C)[N+]([O-])=O)[N+]([O-])=O,-4224.21583
CC1CCC2C(C)C(=O)OCC12,-2035.63263
OC(C1CC2CCN1CC2C=C)c3ccnc4ccccc34,-3297.62053
O[C@H]1CCN2C(=O)c3ccccc3N=C12,-2449.35636
CN1C[C@@H]2C[C@@H](C1)C3=CC=CC(=O)N3C2,-2355.18962
O=C1NC(=O)c2nccnc2N1,-2126.528
CC1=C(CCC(O)=O)C(=O)NC1=O,-2472.45238
O[C@@H]1C[C@@H](O)[C@H](O)C(O)[C@H]1O,-2376.37065
CC(C)c1ccc(C)c2ccc(C)c2c1,-2084.45259
COC(=O)c1ccccc1OC2OC(COC3OCC(O)C(O)C3O)C(O)C(O)C2O,-6228.2896
O=C1NC=Cc2ccccc12,-1681.56161
Cc1cc(O)c2c(O)c3c(O)cccc3cc2c1,-2890.35196
NC1=NC(=O)C2=C(N1)NC(=O)C(=O)N2,-2621.46917
OC(=O)C(=C)c1ccccc1,-1803.67509
C[C@H](N)[C@@H](O)c1ccccc1,-1762.54466
OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O,-2671.08221
OC1=CC(=O)C[C@@H](C1)c2ccccc2,-2226.49722
C1CC[C@H](NC1)c2cccnc2,-1789.48537
OCc1cc(O)ccc1O,-1853.61171
O=Nc1ccc(NNC(=O)c2ccccc2)cc1,-2891.28234
O=C(NN\C=C/1C=CC=CC1=O)c2ccncc2,-2892.54845
C1Cc2ccccc2N1,-1290.13607
C\C=C(/C)C=O,-1017.07204
CC1OCCO1,-1189.90289
O=C1CC2CCC1C2,-1290.21137
OC(O)=C1OC(=CC(=O)C1=O)C(O)=O,-2979.67207
COc1cc(ccc1O)C(C)=O,-2125.91903
CCC[C@@H](N)C(O)=O,-1540.35333
C\C(=C\C(O)=O)C(O)=O,-1876.87048
CC(C)c1ccc(C)c(O)c1,-1713.17491
CC1CC(CC(C)(C)N1)OC(=O)c2ccccc2,-2903.44435
OC(=O)C(=O)Nc1ccccc1,-2149.2723
ClCCC(=O)NCc1ccccc1,-2139.27614
NC(=O)NC(=O)C=CC(O)=O,-2249.36901
CCOC(=S)SSC(=S)OCC,-2168.2968
CCCCC(=O)CCCC,-1644.87577
C1COC1,-743.88815
O[S](=O)(=O)C[S](O)(=O)=O,-2302.83106
C\C=C/C(O)=O,-1163.13477
CC(C)CC(O)=O,-1340.87963
Nc1ccncc1,-1067.05109
Nc1ccccn1,-1067.3786
C1CSCCS1,-953.21655
OC(=O)CCCCCCC(O)=O,-2354.68928
OC(=O)CCCCCCCCCCCC(O)=O,-3104.37419
ClCCSCCCl,-1310.37492
OC(=O)\C=C/C=C\C(O)=O,-1999.07141
IC#N,-531.34186
CC(C)(C)Br,-836.06325
CC1(C)C2CCC1(C)C(O)C2,-1767.22562
CC(C)(C(O)=O)C(C)(CC(O)=O)C(O)=O,-3068.31765
CC(C)(C)CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC12C,-5630.38805
[O-][N+](=O)C([N+]([O-])=O)([N+]([O-])=O)[N+]([O-])=O,-3216.09535
CN1CC[C@]23[C@H]4Oc5c(OCCN6CCOCC6)ccc(C[C@@H]1C2C=C[C@@H]4O)c35,-4781.9087
CCC1(N2CCCCC2)C(=O)NC(=O)NC1=O,-3026.54273
CCOC(=O)C(O)(c1ccc(Cl)cc1)c2ccc(Cl)cc2,-3573.9954
C[C@@H]1CC[C@@]2(OC1)O[C@H]3C[C@H]4[C@@H]5CC=C6C[C@@H](O)CC[C@]6(C)[C@H]5CC[C@]4(C)[C@H]3[C@@H]2C,-4771.45132
OC[C@H]1O[C@H](OC[C@H]2O[C@H](O[C@]3(CO)O[C@H](CO)[C@@H](O)[C@@H]3O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1O,-7368.16957
CCCO[P](=O)(OCCC)OCCC,-2749.2603
CC=C(C)C,-749.35284
CC(C)=CCl,-852.79446
CC(=C)CO,-894.40269
CCC(C)S,-803.68372
CC(=C)C(C)=C,-871.48127
C[C@@H](O)[C@H](C)O,-1217.54709
CC(O)C(C)=O,-1190.3555
CC(C)C1=CC2=CC[C@@H]3[C@](C)(CCC[C@@]3(C)C(O)=O)[C@H]2CC1,-3453.74531
CC12CC[C@H](O)CC1CCC3C4CCC(=O)C4(C)CC(O)C23,-3626.054
CC(O)(C(O)=O)c1ccccc1,-2126.73438
Cc1csc(N[S](=O)(=O)c2ccc(N)cc2)n1,-2879.52633
Cc1cc(N[S](=O)(=O)c2ccc(N)cc2)nc(C)n1,-3175.73612
CC(C(O)=O)C(O)=O,-1754.62785
CC(C)C(N)C(O)=O,-1540.20473
CC12CCc3c(ccc4cc(O)ccc34)C1CCC2=O,-3045.21364
CC(=O)C1CCOC1=O,-1731.29941
COc1cc(cc(OC)c1OC)[C@H]2[C@@H]3[C@H](COC3=O)Cc4c(O)c5OCOc5cc24,-5359.82885
Oc1ccc2c(Oc3cc(O)ccc3C24OC(=O)c5ccccc45)c1,-4094.28127
COc1ccc(C=O)c(C(O)=O)c1OC,-2838.85433
CN(C)C(=O)C(=O)N(N(C)C(C)=O)c1ccccc1,-3270.11155
C[C@]12CC[C@H]3[C@@H](CC[C@H]4CC(=O)CC[C@]34C)[C@@H]1CC[C@@H]2O,-3331.16807
Oc1c(Br)cc(Br)c2cccnc12,-2098.75755
CCC1CN2CCC1CC2C(O)c3ccnc4ccc(OC)cc34,-3770.30916
O[S](=O)(=O)c1ccc2c(cccc2[S](O)(=O)=O)c1,-3461.72752
CC(C)NCC(O)COc1cccc2ccccc12,-3025.3722
NC(Cc1[nH]nc2ccccc12)C(O)=O,-2525.41782
Cc1cccc(O)c1C,-1413.24307
OC(C(O)C(O)=O)C(O)=O,-2344.98899
O[C@H]([C@H](O)[C@H](O)C(O)=O)[C@@H](O)C(O)=O,-3235.35541
[Na+].OCC(O)C(O)C(O)C(O)C([O-])=O,-2961.86398
[Cu++].OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C([O-])=O.OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C([O-])=O,
OC(=O)c1sccc1,-1435.44289
CC(C)c1ccccc1C,-1417.7065
Oc1ccc(cc1C(=O)C(=O)c2cc(ccc2O)[N+]([O-])=O)[N+]([O-])=O,-4555.70025
CC(=O)c1ccc(O)c(O)c1O,-2271.86906
OC(=O)c1ccc(C(O)=O)c(c1)C(O)=O,-2959.10949
OC(=O)c1ccc(c(c1)[N+]([O-])=O)[N+]([O-])=O,-3051.77991
CC(C)C(CC=C)C(=O)NC(N)=O,-2285.35375
O=C1C=CNc2ccccc12,-1681.13165
Oc1c2ccccc2cc3ccccc13,-2149.32976
C=C(c1ccccc1)c2ccccc2,-1880.58799
OC(=O)c1ccccc1Nc2cccc(c2)C(F)(F)F,-4029.31045
ONC1=C(CCCCC1)N=O,-1981.87677
COc1ccc2C=CC(=O)Oc2c1,-2221.49125
COc1ccccc1OCC(O)COC(N)=O,-3215.95307
[Na+].[O-]C(=O)c1ccccc1,-1521.03532
[H+].[Cl-].Nc1ccc(N=Nc2ccccc2)c(N)c1,
CCOC(=O)COc1ccc(Cl)cc1Cl,-2782.80935
CCCCCc1ccc(O)cc1O,-2158.43554
CCN(CC)C(=O)CC(C)C,-1844.72353
CN1CSC(=S)N(C)C1,-1474.46498
OC(CI)CI,-1191.9339
CNC(=S)NC,-1025.57903
COC(C)OC,-1216.68215
CCCCC(C(O)=O)C(O)=O,-2204.4966
CC(C)c1cccc(C)c1,-1417.77339
CN(C)c1cc(C)nc(Cl)n1,-1820.24702
OC(=O)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(O)c2)c1,-4512.37241
CCc1ccncc1,-1167.41255
CN1C2CCC1CC(C2)OC(=O)c3ccccc3,-2875.80542
ClN=C1C=C(Br)C(=O)C(=C1)Br,-1954.4174
CN[C@@H](Cc1ccc(O)cc1)C(O)=O,-2476.2801
CCN(CCCl)CCCl,-1632.96195
CCCCOC(=O)/C=C/c1ccccc1,-2403.26144
COCc1ccccc1,-1412.42216
CN(C)c1ccc(cc1)N=Nc2ccc(N)cc2,-2678.75001
OC(=O)/C=C/c1occc1,-1825.71593
CCCCC(=O)OCC,-1640.41113
CCCCCOC(=O)CCC,-1940.29658
CCC(=O)OCC(C)C,-1640.44789
COC1CC1,-893.46922
Br\C=C/Br,-716.82459
OCCBr,-831.0163
CCOC,-771.72602
CNNC,-725.32313
CC(C)CC(C)(C)C,-1226.71119
CC(=O)OC(C)(C)C,-1490.7719
C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1,-4361.83583
C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1,-3634.89062
Cl/C=C/[As](Cl)Cl,-1201.69645
CCCC(Cl)Cl,-1133.82946
[Ba++].[O-]C=O.[O-]C=O,
CC(N)CC(O)=O,-1390.46188
CC(=O)CC(O)=O,-1458.94683
NC(=S)NC(N)=S,-1225.36006
CC1=CC(=O)CC(=O)O1,-1703.89377
ClC1CCCCC1,-1153.27801
NC(CCCC(O)=O)C(O)=O,-2254.27005
CC(C)COC=O,-1340.16817
CCCCI,-836.78031
ClC\C=C/Cl,-955.99929
ClCOCCl,-1128.8188
C1C=CC=C1,-694.06763
NC(N)=NCC[S](O)(=O)=O,-2111.65774
CC(C)CO[N+]([O-])=O,-1681.58116
CCCCCCl,-1030.32883
[Ba++].CC([O-])=O.CC([O-])=O,
CC(C)CCOC(N)=O,-1690.44869
CC(C)CCO[N+]([O-])=O,-1831.55957
[Sr++].CC([O-])=O.CC([O-])=O,
CC(C)CCOCCC(C)C,-1821.54665
CCCCCCCl,-1180.28614
N#CCCCC#N,-1066.77739
CCCCCCCCCCCCCCCC,-2426.25759
Nc1ccc(cc1)[S](=O)(=O)Nc2ccc(cc2)[S](N)(=O)=O,-3742.97842
COC(=O)C(C)O,-1485.66394
C=C1CCOC1=O,-1285.33494
C[C@H](CCC(O)=O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)[C@H](O)[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,-4967.01749
CCOC(=O)C(C1=C(O)Oc2ccccc2C1=O)C3=C(O)Oc4ccccc4C3=O,-5279.91289
CC(C)c1ccc(C)c(C(O)=O)c1O,-2427.17036
COc1ccc2nccc(C(O)C3CC4CCN3CC4C=C)c2c1.O[S](O)(=O)=O,-5122.66259
CN1C(=O)C=C(N)N(CC(C)=C)C1=O,-2430.79328
OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)n2cnc3cncnc23,-3315.52579
Oc1ccc2ccccc2c1[N+]([O-])=O,-2391.46777
Cc1c(Cl)cc(Cl)c(O)c1Cl,-2023.61795
OCC(C(O)=O)c1ccccc1,-2126.63959
CN1C2CCCC1CC(=O)C2,-1787.64065
NNC(=O)c1cccnc1,-1684.52878
CCCOc1ccc(cc1N)[N+]([O-])=O,-2522.91974
COC(=O)C(=O)OC,-1753.25677
CC1=C(N)NC(=O)N=C1,-1562.94358
CN1N=C(SC1=NC(C)=O)[S](N)(=O)=O,-2705.86058
Oc1cccc(c1)[N+]([O-])=O,-1873.4176
OC(=O)c1cc(cc(c1)C(O)=O)C(O)=O,-2959.30315
C[C@](N)(Cc1ccc(O)c(O)c1)C(O)=O,-2771.84719
OC(=O)\C=C/C(=O)Nc1ccccc1,-2421.76847
[O-][N+](=O)c1oc(cc1)\C=N\N2CCNC2=O,-3011.56154
N[C@H](Cc1ccc(O)cc1)C(O)=O,-2326.49444
NC(Cc1ccc(O)cc1)C(O)=O,-2326.53957
NCC(=O)NCC(=O)NCC(O)=O,-2626.69156
[Zn++].CCCCC([O-])=O.CCCCC([O-])=O,-2677.09416
OCC1CO1,-1038.8292
CN=C=S,-648.45244
C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1,-2907.85064
NC(N)=N[N+]([O-])=O,-1509.3455
O=C1NC=CC=N1,-1212.79792
CCCOC,-921.6599
CCCC(=O)OCC(O)CO,-2230.93964
[Zn++].CC([O-])=O.CC([O-])=O,
C=CCOCC=C,-1165.89059
[Zn++].[O-]C=O.[O-]C=O,
BrC(Br)(Br)Br,-1012.13977
C[S](F)(=O)=O,-1396.67541
CC1(C)CO1,-893.79219
CC(C)(O)CCl,-1175.88493
[O-][N+](=O)C(Br)([N+]([O-])=O)[N+]([O-])=O,-2665.64273
CN1CC[C@]23[C@H]4Oc5c(OC(C)=O)ccc(C[C@@H]1[C@@H]2C=C[C@@H]4OC(C)=O)c35,-4552.19583
CCC(C)(C)CC,-1076.74235
CCO[P](=S)(OCC)SCS[P](=S)(OCC)OCC,-3647.23027
CC(C)C=C,-748.97744
CCC(C)=C,-749.18393
CC(=C)CCl,-852.71189
C\C(Cl)=C\Cl,-956.14449
CC(O)C(C)Cl,-1175.8022
C1O[C@@H]1[C@H]2CO2,-1160.2309
CCC(C)C(C)(C)C,-1226.67987
CC(C)(O)C1CCC(C)(O)CC1,-2090.44468
CCC(C)C(C)C,-1076.73383
CCC(C)C(C)O,-1222.09289
CCC(C)C(C)=O,-1194.99482
CCC(O)C(C)C,-1222.17214
CCC(=O)C(C)C,-1194.96087
NCC(O)C(O)=O,-1535.6756
CC(C)C(Br)C(O)=O,-1549.56691
CC(C)C(C)C(C)C,-1226.6037
CC(C)C(=O)C(C)C,-1344.94331
CC(N)C(O)C(O)=O,-1685.68641
COc1cc(cc(OC)c1O)[C@H]2[C@@H]3[C@H](COC3=O)Cc4c(O)c5OCOc5cc24,-5209.98589
COc1ccc2COC(=O)c2c1OC,-2543.48608
OC(=O)c1[nH]cnc1C(O)=O,-2221.79756
OC1C(O)C(O)C(O[P](O)(O)=O)C(O)C1O,-3749.87371
COCOC(=O)c1ccccc1O,-2420.92927
OC(=O)COc1c(Cl)cc(Cl)cc1Cl,-2736.62908
OC(=O)C1CCNCC1C(O)=O,-2376.85085
Nc1cccc2nc3ccccc3cc12,-2103.49155
OC(C(O)c1ccccc1)c2ccccc2,-2498.83631
OC(c1ccccc1)C(=O)c2ccccc2,-2471.46707
CCc1cccc(CC)c1N,-1617.49495
Brc1ccc2ccccc2c1,-1544.77335
Oc1cnc2ccccc2c1,-1680.90613
[O-]c1ccc2ccc[nH+]c2c1,-1680.54664
CCN(CC)c1nc(Cl)nc(n1)N(CC)CC,-2819.4833
C1N[C@@H](CC=C1)c2cccnc2,-1761.78685
c1ccc(nc1)c2cccnc2,-1707.81931
S=C1Nc2cncnc2N1,-1588.92047
[K+].[K+].[O-]C(=O)C([O-])=O,
CC1CCCCC1C,-1199.55166
CCC(O)CO,-1217.43564
CC(C)=CC1C(C(=O)OC2CC(=O)C(=C2C)CC=C)C1(C)C,-3570.1553
C[C@H](NC(N)=O)C(O)=O,-1858.98095
CC(C)(C)c1cccc(O)c1,-1713.00513
[O-][N+](=O)c1cccc(Br)c1,-1786.8853
OC(=O)C\C(=C/C(O)=O)C(O)=O,-2590.7126
OCC(O)C(O)C(OC1OC(CO)C(O)C(O)C1O)C(O)CO,-5047.05673
OCC1OC(OCC2OC(O)C(O)C(O)C2O)C(O)C(O)C1O,-5019.59884
Oc1cc(cc(c1)[N+]([O-])=O)[N+]([O-])=O,-2633.63533
OC(=O)c1ccc(C(O)=O)c(Br)c1,-2454.14323
CC(C)=C1CCC(=CC1)C,-1444.63884
OCc1ccncc1,-1312.54985
NC(=O)OC(CCl)CCl,-1897.4572
Cc1cccc(CO)c1,-1413.03818
OC(=O)COc1cc(Cl)cc(Cl)c1,-2483.32069
OC(=O)COc1cccc(Cl)c1,-2229.81619
c1ccc(cc1)\C=C\c2ccccc2,-1880.61174
OCc1ccc(CO)cc1,-1708.18714
CCCC(C)CC,-1076.77273
CCC(C)CCO,-1222.00738
CCCC(=O)CC,-1195.00779
CCCCC(C)CC,-1226.61621
Brc1ccc(I)cc1,-1236.39288
CC1CCC(C)CC1,-1199.66962
CCCCOC(=O)CC,-1640.42973
I\C=C/I,-718.71894
I\C=C\I,-718.77833
[K+].[O-]C=O,
CCCC(C)(C)C,-1076.76481
CCCC(C)(C)O,-1222.30525
[Cl-].CC(C[N+](C)(C)C)OC(N)=O,-2317.97244
CCCCC(C)(C)C,-1226.75696
CC(C)CC=O,-1044.69096
NC(N)=NC(N)=O.NC(N)=NC(N)=O.O[S](O)(=O)=O,
CC1CCCC(=O)C1,-1317.95843
CC1=CCCCC1,-1022.05594
CCCCC(C)C,-1076.77497
CC(=O)OCC=C,-1312.62315
C/C=C/CCl,-852.66128
CCCC\C=C\C,-1049.11729
CCCCOC=O,-1340.1375
CCCCCCCCCCCCCCCCCC,-2726.08301
FCCl,-882.28757
C[Se]C,-486.03341
CCC(C)(C)Cl,-1030.73743
NC(=O)C(Br)(Br)Br,-1421.56819
CC(C)C(C)(C)O,-1222.27123
NC(=O)C(Cl)(Cl)Cl,-1555.21725
CC(Cl)(Cl)[N+]([O-])=O,-1594.06738
CCC(C)(O)C(C)C,-1372.1549
CCC(Cl)(Cl)[N+]([O-])=O,-1744.03842
CCC(CO)(CO)[N+]([O-])=O,-2127.6109
CC(C)(CO)C=O,-1339.87776
CC(O)(CCl)CCl,-1429.25509
CCC(O)(CC)CC,-1372.14029
CC(=O)OCC(COC(C)=O)(COC(C)=O)COC(C)=O,-4231.12225
CCCC(C)(O)CC,-1372.19655
CCCC(C)(O)CCC,-1522.11596
CCCCC(C)(O)CC,-1522.11485
CC1(CCl)CO1,-1147.21644
ClC(Br)CBr,-998.07216
CNC(N)=O,-995.0542
COC(C)C,-921.76092
NC(=O)C(Br)Br,-1212.92244
CC(Cl)C(Cl)Cl,-1237.29097
CC(Cl)C(O)=O,-1294.3242
CC(O)C(O)=O,-1336.02258
CC(Cl)[N+]([O-])=O,-1340.76844
Cc1ccc(cc1)[S](=O)(=O)Oc2ccccc2C,-2971.1585
CCOC(OCC)C(Cl)(Cl)Cl,-2277.16791
CCC(Cl)[N+]([O-])=O,-1490.73268
CC(C)C(O)C(C)C,-1372.14071
CCC(C(O)=O)C(O)=O,-1904.5566
[O-][N+](=O)c1ccc2CCc3cccc1c23,-2369.10305
OC(=O)c1c(Br)c(O)c(O)c(O)c1Br,-2834.90491
Cc1c(cc(c(O)c1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O,-3543.98629
CC(O)Cn1cnc2N(C)C(=O)N(C)C(=O)c12,-3048.50015
OC(=O)c1cccc(c1C(O)=O)[N+]([O-])=O,-3005.38347
Oc1ccc(cc1)C(c2ccc(O)cc2)=C3C=CC(=O)C=C3,-3407.19407
CCOC(=O)c1ccccc1C(=O)c2ccccc2,-3039.6837
Oc1ccc2C(=O)c3ccccc3C(=O)c2c1,-2712.89351
COC(=O)c1ccccc1C(=O)c2ccccc2,-2889.59243
[O-][N+](=O)c1cc2C(=O)NC(=O)Nc2c(c1)[N+]([O-])=O,-3548.1644
CN1C(=O)C=Cc2ccccc12,-1831.20864
CC1=CC(=O)c2ccccc2N1,-1831.33376
Brc1cccc(Br)c1Br,-1444.29162
Cc1c(O)cccc1O,-1558.57175
O[C@H]([C@H](O)[C@H](O)C(O)=O)[C@H](O)C(O)=O,-3235.50993
ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,-2420.41556
CCOC(=O)C(=O)C(=O)OCC,-2471.13669
CCC(CO)[N+]([O-])=O,-1682.47423
Oc1c(Cl)cc(Cl)cc1[N+]([O-])=O,-2380.34379
OC(=O)c1cccc(C=O)c1O,-2245.00576
OC(=O)c1ccc(cc1[N+]([O-])=O)[N+]([O-])=O,-3051.89446
Cc1cccc2cc3ccccc3cc12,-2004.04725
[O-][N+](=O)c1ccc2COC(=O)c2c1,-2414.10602
O[C@@H](C(O)=O)c1ccccc1,-1976.71559
OC(C(O)=O)c1ccccc1,-1976.71471
OCc1ccccc1CO,-1708.15531
OCc1ccccc1C(O)=O,-1976.80661
CCc1ccccc1[N+]([O-])=O,-1878.04169
OCc1ccccc1[N+]([O-])=O,-2023.13294
Nc1ccc2cc3ccccc3cc2c1,-2053.89524
CCOC(=O)c1cccnc1,-1880.83777
Clc1ccccc1I,-1281.01892
Ic1ccccc1I,-1237.21501
CCOC(=O)N(C)N=O,-1856.38993
Brc1ccc(Br)c(Br)c1,-1444.31892
CCCCC(N)C(O)=O,-1690.31652
CCC(Cl)CC,-1030.58263
CCC(O)C=C,-1044.33093
O=C1CCCN1,-1067.93612
Cn1ccnc1,-944.12186
CCCC(C(O)=O)C(O)=O,-2054.53669
Oc1cc(O)c(cc1[N+]([O-])=O)[N+]([O-])=O,-2929.29011
OC(=O)c1cc(C=O)ccc1O,-2244.92483
CCCCCC(C(O)=O)C(O)=O,-2354.4234
CCCC(O)C(C)C,-1372.02468
NC(CC(O)=O)C(O)=O,-1954.30173
OC(CC(O)=O)C(O)=O,-2049.91156
NC(CCC(O)=O)C(O)=O,-2104.32843
NCc1occc1,-1189.19818
CN(C)c1cccc(c1)[S](O)(=O)=O,-2379.94585
[O-]C(=O)c1oc(Cl)cc1,-1790.64106
OC[C@H]1O[C@@H](Oc2ccccc2C=O)[C@H](O)[C@@H](O)[C@@H]1O,-3879.46604
Cc1ccc(cc1C)C([O-])=O,-1815.9499
OCc1cccc(c1)[N+]([O-])=O,-2023.31592
OC(=O)c1ccc(cc1)C#N,-1826.44892
OCc1ccc(cc1)[N+]([O-])=O,-2023.26312
CN(C)c1ccc(cc1)C(O)=O,-2030.96933
OCc1cccc(O)c1,-1558.29048
O=C(CC#N)Nc1ccccc1,-1880.63003
OC(=O)Cc1cccc(O)c1,-1977.00214
CCCCCN(CCCCC)CCCCC,-2475.55673
Cc1ccc(cc1)N=C=S,-1439.42457
Cc1ccc(C=C)cc1,-1239.92658
OCc1ccc(O)cc1,-1558.32719
COc1ccc(Cl)cc1,-1516.09226
O=Cc1ccc(C=O)cc1,-1653.21937
CCCC(=O)OC,-1340.35469
CC(COC(C)=O)OC(C)=O,-2204.17541
CCOCCOC(=O)CCCCCCCCC(=O)OCCOCC,-4443.23275
CCOC(=O)CCCCCCCC(=O)OCC,-3103.8371
CCCCC(=O)OC,-1490.3145
Ic1ccc(I)cc1,-1237.33121
COC(=O)\C=C/C(=O)OC,-2025.7114
CCCCCCC(O)CC,-1672.0677
CCCCCOC(=O)CC,-1790.36584
ICCI,-746.68571
CC(C)(C)CCO,-1222.06146
CC(C)CC(C)(C)O,-1372.25145
CCC(C)(C)NC(N)=O,-1595.00199
CCCCC(C)(C)O,-1372.25667
CCCCCC(C)(C)O,-1522.19409
CCCC(C)Cl,-1030.52912
COCC(C)C,-1071.63782
COCC(O)=O,-1335.40522
OCC[N+]([O-])=O,-1382.52844
CCOC(C)C,-1071.83266
CC(C)OC=O,-1190.36938
