SMILES,E_0
CCCCCC1CCCC1,-1499.47608
Cc1cc(ccc1NS(=O)(=O)C(F)(F)F)S(=O)(=O)c2ccccc2,-4999.43117
CC1(C)C(C=C(Cl)Cl)C1C(=O)OCc2cccc(Oc3ccccc3)c2,-4267.2696
c1cc2cccc3c4cccc5cccc(c(c1)c23)c54,-2618.09105
CC(=O)Nc1ccc(F)cc1,-2038.15398
CCOc1ccc(NC(=O)C)cc1,-2180.91713
c1ccc2c(c1)ccc3ccccc32,-1854.14467
c1ccc2c(c1)cnc3ccccc23 ,-1903.88765
CCOc1ccccc1,-1412.58949
COC(=O)Nc1cccc(OC(=O)Nc2cccc(C)c2)c1,-3735.29838
CCC1(C(=O)NC(=O)NC1=O)c2ccccc2 ,-2895.4039
c1ccccc1O,-1112.87962
Oc1ccc(cc1)C2(OC(=O)c3ccccc23)c4ccc(O)cc4 ,-3825.99407
CC(C)=CC3C(C(=O)OCc2cccc(Oc1ccccc1)c2)C3(C)C ,-4061.1295
CCCCC1C(=O)N(N(C1=O)c2ccccc2)c3ccccc3 ,-3566.0011
NNc1ccccc1,-1216.44102
OCc1ccccc1,-1262.76468
NC(=S)Nc1ccccc1,-1516.67262
O=C1NC(=O)C(N1)(c2ccccc2)c3ccccc3,-2967.39068
CCOP(=S)(OCC)SCSCC,-2388.68226
CCOP(=S)(OCC)SCn1c(=O)oc2cc(Cl)ccc12,-3842.08334
CCOP(=S)(OCC)ON=C(C#N)c1ccccc1,-3287.99653
c1cC2C(=O)NC(=O)C2cc1,-1853.92652
O=C1NC(=O)c2ccccc12 ,-1826.85034
N#Cc1ccccc1C#N,-1407.40101
CC(=O)Nc1ccc(O)cc1,-1881.33862
Oc1ccc(C=O)cc1,-1530.91564
c1ccc2c(c1)ccc3c2ccc4c5ccccc5ccc43,-2890.68058
O=C(C=CC=Cc2ccc1OCOc1c2)N3CCCCC3,-3415.43782
O=Cc2ccc1OCOc1c2 ,-1948.15987
CCCOP(=S)(OCCC)SCC(=O)N1CCCCC1C,-3702.55777
CN(C)C(=O)Oc1nc(nc(C)c1C)N(C)C,-2929.85674
CN2C(=C(O)c1ccccc1S2(=O)=O)C(=O)Nc3ccccn3 ,-3933.4177
COc1ccc(C=O)cc1,-1680.44472
Cc1ccc(N)cc1,-1167.64785
Nc1ccc(cc1)N(=O)=O,-1778.12669
COc1ccc(cc1)N(=O)=O,-2023.06137
Oc1ccc(cc1)N(=O)=O,-1873.33475
Cc1ccc(cc1)N(=O)=O,-1728.21006
Oc1ccc(cc1)c2ccccc2,-1903.83975
CC34CCC1C(CC=C2CC(O)CCC12C)C3CCC4=O,-3303.31373
CC12CC(O)C3C(CCC4=CC(=O)C=CC34C)C2CCC1(O)C(=O)CO,-4434.05273
CC(=O)OCC(=O)C3(O)CCC4C2CCC1=CC(=O)C=CC1(C)C2C(O)CC34C ,-5002.13579
CC(=O)C3CCC4C2CC=C1CC(O)CCC1(C)C2CCC34C ,-3603.53387
CCC1(C(=O)NCNC1=O)c2ccccc2,-2626.3429
CCC1(C(C)C)C(=O)NC(=O)NC1=O ,-2554.77356
CC12CC2(C)C(=O)N(C1=O)c3cc(Cl)cc(Cl)c3,-3055.70708
CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,-3576.04583
COc1nc(NC(C)C)nc(NC(C)C)n1,-2711.79827
CSc1nc(NC(C)C)nc(NC(C)C)n1,-2593.6338
CC(C)N(C(=O)CCl)c1ccccc1 ,-2288.82393
CCC,-476.93121
CCC(=O)Nc1ccc(Cl)c(Cl)c1,-2242.88607
CC(C)Nc1nc(Cl)nc(NC(C)C)n1,-2520.1943
CCNP(=S)(OC)OC(=CC(=O)OC(C)C)C,-3221.4128
CCCC1COC(Cn2cncn2)(O1)c3ccc(Cl)cc3Cl,-3754.24818
CCC=O,-744.77364
CCC#N,-621.93011
CNC(=O)Oc1ccccc1OC(C)C,-2625.82028
CCCOC(=O)C,-1340.5268
CCCC(=O)OC,-1340.37281
CCCOC=O,-1190.20483
CCCCC(=O)OC,-1490.34727
CCCc1ccccc1,-1267.60982
CCCC1CCCC1,-1199.48516
CC=C,-449.09132
CCCOC(C)C,-1221.77269
CC#C,-421.14234
CC(C)(C)c1ccc(O)cc1,-1712.97933
c2cnc1ncncc1n2,-1534.27469
c1ccc(cc1)c2ccc(cc2)c3ccccc3,-2399.21099
Cc1ccc(cc1)S(=O)(=O)N,-1935.0494
Cc1ccc(C)cc1,-1117.87047
CC1=C(CCCO1)C(=O)Nc2ccccc2 ,-2576.33746
NC(=O)c1cnccn1,-1535.24907
Nc2cnn(c1ccccc1)c(=O)c2Cl,-2456.07535
c1cc2ccc3cccc4ccc(c1)c2c34,-2099.94908
c1ccnnc1,-916.55878
c1ccncc1,-867.33432
c1cncnc1,-917.12027
CN(C)C(=O)Oc1cc(C)nn1c2ccccc2,-2947.13814
CCC2NC(=O)c1cc(c(Cl)cc1N2)S(N)(=O)=O,-3279.36636
c1ccc2ncccc2c1,-1385.54624
ClC(Cl)CC(=O)NC2=C(Cl)C(=O)c1ccccc1C2=O,-3577.28586
Clc1c(Cl)c(Cl)c(N(=O)=O)c(Cl)c1Cl,-2844.89476
OCC1OC(CO)(OC2OC(COC3OC(CO)C(O)C(O)C3O)C(O)C(O)C2O)C(O)C1O,-7368.29344
CCC1(C(=O)NC(=O)NC1=O)C2=CCC3CCC2C3,-3222.50148
CCN2c1ncccc1N(C)C(=O)c3cccnc23 ,-2948.01033
C1SC(=S)NC1(=O),-1244.14116
Cc3cc2nc1c(=O)[nH]c(=O)nc1n(CC(O)C(O)C(O)CO)c2cc3C,-4875.42965
CCCOC(=O)c1ccc(N)cc1,-2181.12204
COP(=S)(OC)Oc1cc(Cl)c(Cl)cc1Cl,-3132.19171
COc5cc4OCC3Oc2c1CC(Oc1ccc2C(=O)C3c4cc5OC)C(C)=C ,-4892.42973
CC(C)NC(=O)N1CC(=O)N(C1=O)c2cc(Cl)cc(Cl)c2,-3752.04036
O2c1ccccc1N(C)C(=O)c3cccnc23 ,-2693.74304
O2c1ccc(N)cc1N(C)C(=O)c3cc(C)ccc23 ,-2994.19415
CCN2c1nc(Cl)ccc1N(C)C(=O)c3cccnc23 ,-3201.441
CCN2c1nc(C)cc(C(F)(F)F)c1NC(=O)c3cccnc23 ,-4455.43309
CCN2c1nc(C)cc(C)c1NC(=O)c3cccnc23 ,-3098.62223
CCN2c1ncccc1N(C)C(=S)c3cccnc23 ,-2828.84083
CCN2c1ccccc1N(C)C(=S)c3cccnc23 ,-2779.14769
CCN2c1ccccc1N(C)C(=O)c3ccccc23 ,-2848.37716
CCN2c1ncccc1N(CC)C(=O)c3cccnc23 ,-3098.01271
C2c1ccccc1N(CCF)C(=O)c3ccccc23 ,-3101.21329
CCN2c1cc(N(C)C)cc(C)c1NC(=O)c3cccnc23 ,-3397.94624
CCN2c1cc(OC)cc(C)c1NC(=O)c3cccnc23 ,-3343.64961
CCN2c1cc(Cl)ccc1NC(=O)c3cccnc23 ,-3002.14444
O2c1cc(C)ccc1N(C)C(=O)c3cc(N)cnc23 ,-3043.72073
CCN2c1ccccc1N(C)C(=O)c3cccnc23 ,-2898.27296
CCN2c1nc(N(C)(CCO))ccc1NC(=O)c3cccnc23 ,-3742.98021
C2c1ccccc1N(CCF)C(=O)c3ccccc23 ,-3101.21688
O2c1ccccc1N(CC)C(=O)c3ccccc23 ,-2794.09493
OCC2OC(Oc1ccccc1CO)C(O)C(O)C2O,-3906.84663
NC(=O)c1ccccc1O,-1731.13862
c1ccccc1NC(=O)c2c(O)cccc2,-2521.92311
CC3C2CCC1(C)C=CC(=O)C(=C1C2OC3=O)C,-2971.46658
O=C1NC(=O)NC(=O)C1(C(C)CCC)CC=C,-2976.70748
CC1CCCCC1NC(=O)Nc2ccccc2,-2658.30149
CCNc1nc(Cl)nc(NCC)n1 ,-2220.09475
CSc1nc(nc(n1)N(C)C)N(C)C,-2292.51766
OCC(O)C(O)C(O)C(O)CO,-2698.17765
CSCS(=O)CC(CO)NC(=O)C=Cc1c(C)[nH]c(=O)[nH]c1=O,-4242.78346
CC(=O)SC4CC1=CC(=O)CCC1(C)C5CCC2(C)C(CCC23CCC(=O)O3)C45,-4739.27947
CCCCOc1ccc(C(=O)OCC)c(c1)N(CC)CC ,-3525.27597
CC34CCC1C(CCC2CC(=O)CCC12C)C3CCC4O ,-3331.20936
COP(=O)(OC)OC(=CCl)c1cc(Cl)c(Cl)cc1Cl,-3776.66316
C=Cc1ccccc1,-1089.76822
C1OC1c2ccccc2 ,-1384.32663
O=C1CCC(=O)N1,-1336.58278
OCC2OC(OC1(CO)OC(CO)C(O)C1O)C(O)C(O)C2O ,-5019.58299
NC(=N)NS(=O)(=O)c1ccc(N)cc1 ,-2507.03854
CCN(CC)C(=S)SCC(Cl)=C,-1978.11332
Nc1ccc(cc1)S(N)(=O)=O,-1984.94301
CCC(C)C1(CC=C)C(=O)NC(=O)NC1=O,-2826.83168
CC(C)(C)c1ccccc1,-1417.54021
C/C=C/C=O,-866.98709
Fc1cccc(F)c1C(=O)NC(=O)Nc2cc(Cl)c(F)c(Cl)c2F ,-5160.36407
Cc1[nH]c(=O)n(c(=O)c1Cl)C(C)(C)C,-2512.30818
CCOP(=S)(OCC)SCSC(C)(C)C,-2688.71128
CCNc1nc(NC(C)(C)C)nc(OC)n1,-2711.73128
CCNc1nc(NC(C)(C)C)nc(SC)n1,-2593.62471
CC12CCC3C(CCC4=CC(=O)CCC34C)C2CCC1O,-3303.6019
CC(=O)OC3CCC4C2CCC1=CC(=O)CCC1(C)C2CCC34C ,-3871.87283
CCC(=O)OC3CCC4C2CCC1=CC(=O)CCC1(C)C2CCC34C ,-4021.99539
BrC(Br)(Br)Br,-1012.13985
ClC(=C(Cl)Cl)Cl,-1312.44214
COc1c(O)c(Cl)c(Cl)c(Cl)c1Cl ,-2571.48541
ClC(Cl)(Cl)Cl,-1190.01635
CCCCCCCCCCCCCC,-2126.36813
Cc1c(F)c(F)c(COC(=O)C2C(C=C(Cl)C(F)(F)F)C2(C)C)c(F)c1F,-6394.60239
C1CCOC1,-894.65744
C1CCOCC1,-1044.58759
CN(C)C(=O)N(C)C ,-1444.18265
O=C1N(C2CCC(=O)NC2=O)C(=O)c3ccccc13,-3286.16816
Cn1cnc2n(C)c(=O)[nH]c(=O)c12 ,-2303.54458
Cn1c(=O)n(C)c2nc[nH]c2c1=O,-2303.4419
CS(=O)(=O)c1ccc(cc1)C(O)C(CO)NC(=O)C(Cl)Cl ,-4050.26844
CCCC(C)C1(CC=C)C(=O)NC(=S)NC1=O ,-2857.4522
c1ccccc1SC,-1144.35691
CNC(=O)ON=C(CSC)C(C)(C)C ,-2487.81108
CCSCCSP(=S)(OC)OC,-2238.3615
CCCC(C)C1(CC)C(=O)NC(=S)NC1=O ,-2735.36837
c1ccsc1,-721.46794
Sc1ccccc1,-994.54005
Sc1nccc(=O)[nH]1 ,-1389.80738
NC(=S)N,-726.24391
CN(C)C(=S)SSC(=S)N(C)C ,-1977.86062
Cc1c[nH]c(=O)[nH]c1=O ,-1659.18156
CC(C)c1ccc(C)cc1O,-1713.16087
Cc1ccccc1,-967.72237
CC(C)(C)Cc1ccccc1,-1567.60279
C/C1CCC(\C)CC1,-1199.66991
CCCC/C=C/C,-1049.11397
CC/C=C/C,-749.1899
CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n2cncn2,-3350.38712
CC(C)N(C(C)C)C(=O)SCC(Cl)=C(Cl)Cl,-2904.09035
CC34CC(O)C1(F)C(CCC2=CC(=O)C=CC12C)C3CC(O)C4(O)C(=O)CO,-5181.66977
CC5(C)OC4CC3C2CCC1=CC(=O)C=CC1(C)C2(F)C(O)CC3(C)C4(O5)C(=O)CO ,-5604.30534
CC(=O)OCC(=O)C3(O)C(CC4C2CCC1=CC(=O)C=CC1(C)C2(F)C(O)CC34C)OC(C)=O ,-6318.45116
Nc3nc(N)c2nc(c1ccccc1)c(N)nc2n3,-2925.46929
Cc3nnc4CN=C(c1ccccc1Cl)c2cc(Cl)ccc2n34,-3527.19408
BrC(Br)Br,-803.39601
NS(=O)(=O)c2cc1c(NC(NS1(=O)=O)C(Cl)Cl)cc2Cl ,-3984.88744
COP(=O)(OC)C(O)C(Cl)(Cl)Cl,-2758.78266
NS(=O)(=O)c2cc1c(NC(NS1(=O)=O)C(Cl)Cl)cc2Cl ,-3984.99447
ClC(Cl)(Cl)C#N,-1231.62754
ClC=C(Cl)Cl,-1059.16294
ClC(Cl)Cl,-936.78386
CCOP(=S)(CC)Oc1cc(Cl)c(Cl)cc1Cl,-3136.54666
Oc1cc(Cl)ccc1Oc2ccc(Cl)cc2Cl,-2959.15451
Cc1ccc(OP(=O)(Oc2cccc(C)c2)Oc3ccccc3C)cc1,-4222.58667
Cc2cccc3sc1nncn1c23 ,-1934.13218
CCNc1nc(Cl)nc(n1)N(CC)CC,-2519.78363
CCOP(=O)(OCC)OCC,-2299.49569
CCCN(CCC)c1c(cc(cc1N(=O)=O)C(F)(F)F)N(=O)=O,-4944.40313
ClC(Cl)(Cl)C(NC=O)N1C=CN(C=C1)C(NC=O)C(Cl)(Cl)Cl ,-4299.79958
COc2cc1c(N)nc(nc1c(OC)c2OC)N3CCN(CC3)C(=O)OCC(C)(C)O ,-5550.55605
c1ccc2c(c1)c3ccccc3c4ccccc24,-2372.42401
Nc1ncnc2n(ccc12)C3OC(CO)C(O)C3O ,-3466.00373
O=c1cc[nH]c(=O)[nH]1 ,-1509.08566
NC(=O)N,-845.31532
O=c2[nH]c(=O)c1[nH]c(=O)[nH]c1[nH]2 ,-2299.75945
CCCCC=O,-1044.67224
CNC(=O)C(C)SCCSP(=O)(OC)(OC),-3125.27735
CC1(OC(=O)N(C1=O)c2cc(Cl)cc(Cl)c2)C=C,-3201.2245
CC(=O)CC(c1ccccc1)c3c(O)c2ccccc2oc3=O ,-3730.59445
Cc1cccc(C)c1NC(=O)c2cc(c(Cl)cc2O)S(N)(=O)=O,-4042.7829
CNC(=O)Oc1cc(C)cc(C)c1,-2181.17746
